obs_id,y_raw,yhat_raw,residual
610,9,16.882080144350855,-7.882080144350855
611,48,39.6301058771219,8.369894122878101
612,72,60.30927861040286,11.690721389597137
613,9,24.07413978045158,-15.074139780451581
614,48,38.50594331625336,9.494056683746642
615,9,23.047256068860236,-14.047256068860236
616,48,46.08450535928745,1.9154946407125522
617,48,45.55021175950392,2.4497882404960833
618,72,74.99191351459548,-2.991913514595481
619,3,-1.015509729542245,4.015509729542245
620,72,70.2740444688157,1.7259555311842973
621,72,52.71287744828678,19.287122551713217
622,48,50.737225073260106,-2.737225073260106
623,9,15.973615609044199,-6.973615609044199
624,9,12.867324328870243,-3.867324328870243
625,72,70.14757762164024,1.852422378359762
626,48,53.79321854672498,-5.7932185467249795
627,72,88.43683029073108,-16.43683029073108
628,72,66.8588462215688,5.141153778431203
629,3,-2.6878834440992776,5.687883444099278
630,48,33.464710216363216,14.535289783636784
631,3,6.373230104567746,-3.373230104567746
632,3,-4.597372081867448,7.597372081867448
633,72,50.36594764885948,21.634052351140518
634,72,67.8926655313312,4.107334468668796
635,72,67.15517678519646,4.84482321480354
636,9,27.861887645693777,-18.861887645693777
637,48,46.67744620191276,1.3225537980872417
638,3,-1.10138447774181,4.10138447774181
639,9,-0.2875803524315401,9.28758035243154
640,72,68.24732129762668,3.7526787023733164
641,72,59.80997897139738,12.190021028602622
642,48,49.66885198517903,-1.6688519851790318
643,48,34.52222341668226,13.477776583317741
644,72,64.97549987158172,7.024500128418282
645,9,9.72698896220048,-0.7269889622004797
646,48,54.79553540475114,-6.795535404751142
647,48,60.21101371853441,-12.21101371853441
648,9,13.82063903852239,-4.8206390385223905
649,3,-9.621071835550737,12.621071835550737
650,3,-5.35625844322562,8.35625844322562
651,48,51.15059379479255,-3.150593794792549
652,48,46.20812711157864,1.7918728884213593
653,72,57.87548653546797,14.12451346453203
654,72,70.71366159511581,1.2863384048841908
655,72,83.18352891034752,-11.183528910347519
656,9,28.24873767804067,-19.24873767804067
657,9,11.59238710301209,-2.59238710301209
658,48,38.6407565811605,9.359243418839498
659,72,61.68140292292847,10.31859707707153
660,48,37.8274022187016,10.1725977812984
661,9,21.27256239094565,-12.272562390945652
662,9,8.260749014121462,0.7392509858785381
663,3,-3.679511496620023,6.679511496620023
664,48,49.37896079479536,-1.3789607947953613
665,48,40.985363493080726,7.014636506919274
666,9,22.864374608015687,-13.864374608015687
667,48,48.607958305812076,-0.6079583058120761
668,48,54.37139392051853,-6.371393920518528
669,9,6.758495335244241,2.241504664755759
670,3,-1.4552633208876955,4.4552633208876955
671,72,61.77382174999465,10.226178250005347
672,3,-19.40724110995818,22.40724110995818
673,9,27.66201864096785,-18.66201864096785
674,48,42.68587047795886,5.314129522041142
675,9,21.0167629841107,-12.016762984110699
676,48,32.62507279921081,15.374927200789188
677,48,52.69396777287191,-4.693967772871908
678,48,34.087626416438326,13.912373583561674
679,72,77.5837202239423,-5.583720223942294
680,9,19.222306696973167,-10.222306696973167
681,72,79.42586647801308,-7.425866478013077
682,72,71.72830619404108,0.27169380595891823
683,9,18.044511704605974,-9.044511704605974
684,48,33.33105223039896,14.66894776960104
685,9,28.54920516292749,-19.54920516292749
686,72,58.062954971059604,13.937045028940396
687,48,47.05458289919142,0.9454171008085765
688,72,73.33135172083863,-1.3313517208386259
689,72,62.073256830579425,9.926743169420575
690,48,50.01709798106875,-2.0170979810687513
691,48,34.36695964732865,13.633040352671351
692,9,14.051561915377672,-5.051561915377672
693,72,46.23664526342507,25.763354736574932
694,72,62.25564145379184,9.744358546208161
695,48,49.35115064613175,-1.3511506461317495
696,72,73.26146940120736,-1.2614694012073642
697,48,42.204986340003614,5.7950136599963855
698,9,15.046124204540725,-6.046124204540725
699,48,47.809304961839864,0.19069503816013622
700,72,53.75486149306941,18.245138506930587
701,72,68.91127187851774,3.088728121482262
702,9,19.62826265117739,-10.62826265117739
703,72,74.51886464290484,-2.5188646429048447
704,9,4.824200120219743,4.175799879780257
705,48,27.23668915595702,20.76331084404298
706,72,72.50449384144665,-0.5044938414466458
707,3,5.399078988390681,-2.3990789883906807
